Month,Day,WeekDay,Hour,Minute,Occupancy
1,6,5,21,22,Occupied
1,6,5,22,41,Occupied
1,6,5,22,48,Empty
2,17,5,6,26,Empty
2,9,4,15,51,Empty
2,9,4,16,3,Empty
2,9,4,16,38,Empty
2,9,4,16,44,Empty
2,9,4,16,50,Empty
2,9,4,17,13,Empty
2,9,4,18,5,Occupied
2,13,1,11,13,Empty
2,13,1,13,13,Empty
3,1,3,15,44,Empty
3,1,3,16,14,Occupied
1,27,5,9,27,Empty
1,27,5,11,29,Empty
1,27,5,14,16,Occupied
2,23,4,16,38,Empty
2,24,5,15,1,Empty
3,4,6,8,26,Empty
3,4,6,1,34,Empty
3,4,6,2,39,Empty
3,4,6,3,33,Empty
3,4,6,4,36,Empty
3,4,6,7,14,Empty
2,23,4,1,21,Empty
2,23,4,1,37,Occupied
1,28,6,1,43,Empty
1,28,6,3,43,Empty
1,28,6,5,33,Empty
1,14,6,9,51,Empty
1,19,4,18,50,Empty
1,19,4,19,2,Empty
2,15,3,12,38,Empty
1,28,6,10,26,Empty
2,7,2,16,31,Empty
2,7,2,17,12,Empty
2,6,1,20,54,Empty
2,6,1,21,7,Empty
2,6,1,21,13,Empty
2,6,1,21,55,Empty
2,6,1,22,7,Empty
2,6,1,22,46,Occupied
3,16,4,6,10,Empty
3,16,4,7,11,Empty
1,24,2,6,58,Empty
1,24,2,7,16,Empty
2,27,1,16,18,Empty
1,13,5,12,56,Empty
1,13,5,13,7,Occupied
1,13,5,13,12,Occupied
1,28,6,10,8,Empty
1,20,5,20,15,Occupied
2,10,5,8,1,Empty
2,10,5,8,55,Empty
3,2,4,5,36,Empty
3,2,4,6,13,Empty
2,13,1,2,25,Occupied
2,13,1,5,26,Occupied
3,4,6,16,52,Occupied
2,11,6,0,47,Empty
3,5,0,9,56,Empty
3,5,0,10,15,Empty
2,28,2,23,20,Empty
3,1,3,0,8,Empty
3,1,3,2,20,Empty
1,21,6,6,9,Empty
1,21,6,6,24,Empty
1,29,0,10,1,Occupied
1,20,5,1,13,Empty
2,13,1,3,39,Occupied
2,13,1,4,21,Occupied
3,14,2,16,15,Empty
3,14,2,16,58,Empty
2,16,4,0,40,Empty
2,16,4,1,48,Empty
2,6,1,16,56,Empty
2,6,1,18,37,Empty
1,30,1,0,41,Empty
1,30,1,2,12,Empty
1,30,1,2,27,Empty
1,30,1,2,41,Empty
2,12,0,19,47,Occupied
2,12,0,19,59,Empty
2,12,0,21,29,Occupied
2,8,3,12,23,Empty
2,8,3,12,59,Empty
3,5,0,6,49,Empty
2,17,5,0,52,Empty
2,17,5,1,31,Empty
2,17,5,2,50,Occupied
3,1,3,3,51,Empty
3,1,3,4,33,Empty
3,1,3,4,58,Empty
3,1,3,5,52,Empty
3,1,3,6,16,Empty
3,1,3,7,17,Empty
1,13,5,14,34,Empty
1,20,5,2,57,Empty
3,2,4,21,28,Empty
3,2,4,22,47,Occupied
2,22,3,19,17,Empty
1,26,4,13,24,Occupied
1,26,4,14,39,Occupied
1,26,4,14,44,Occupied
1,12,4,15,1,Empty
1,30,1,5,15,Empty
1,30,1,5,44,Empty
1,30,1,6,26,Empty
3,6,1,0,41,Empty
3,6,1,1,5,Empty
1,6,5,13,46,Empty
1,6,5,14,28,Empty
1,6,5,14,59,Empty
3,2,4,20,23,Occupied
3,2,4,20,29,Empty
3,2,4,21,53,Empty
3,2,4,22,35,Empty
2,23,4,22,47,Empty
1,19,4,14,41,Empty
1,19,4,15,6,Empty
1,19,4,15,24,Empty
1,19,4,15,53,Occupied
1,19,4,15,59,Empty
1,19,4,16,16,Occupied
2,12,0,22,5,Empty
1,6,5,8,47,Empty
1,6,5,11,51,Empty
2,14,2,2,55,Empty
2,14,2,4,26,Empty
2,14,2,5,26,Empty
2,23,4,9,55,Empty
2,23,4,10,35,Empty
1,14,6,4,39,Empty
1,14,6,6,21,Empty
1,14,6,6,42,Empty
2,27,1,17,31,Empty
2,27,1,15,0,Occupied
1,21,6,3,5,Empty
1,21,6,3,52,Empty
2,23,4,15,38,Empty
1,27,5,23,49,Empty
1,28,6,0,3,Empty
1,28,6,0,53,Empty
2,16,4,3,39,Empty
2,16,4,5,36,Empty
2,8,3,7,35,Empty
2,11,6,1,5,Occupied
2,11,6,1,28,Occupied
2,28,2,0,14,Occupied
2,28,2,1,29,Occupied
2,28,2,1,35,Empty
2,28,2,2,21,Empty
2,28,2,3,11,Empty
2,28,2,9,30,Empty
1,27,5,4,46,Empty
3,14,2,15,51,Occupied
2,8,3,7,23,Empty
3,6,1,14,4,Empty
2,23,4,17,45,Empty
2,23,4,18,17,Empty
2,23,4,18,56,Empty
1,27,5,15,17,Empty
1,27,5,19,30,Empty
2,8,3,2,18,Empty
2,8,3,3,3,Empty
2,8,3,4,39,Empty
2,8,3,5,38,Empty
2,8,3,6,37,Empty
2,17,5,5,59,Empty
2,17,5,7,20,Occupied
2,16,4,16,29,Empty
2,16,4,16,53,Empty
2,16,4,18,57,Empty
2,16,4,19,53,Occupied
3,1,3,12,7,Occupied
3,1,3,12,18,Occupied
1,23,1,12,8,Empty
1,23,1,12,20,Empty
1,23,1,12,32,Empty
1,15,0,3,17,Empty
2,28,2,7,29,Empty
2,13,1,3,12,Occupied
2,13,1,3,17,Occupied
2,13,1,4,31,Occupied
1,30,1,10,29,Empty
2,23,4,16,44,Empty
2,23,4,17,21,Empty
2,14,2,0,10,Occupied
2,14,2,0,43,Occupied
2,14,2,2,17,Empty
2,15,3,15,18,Empty
2,15,3,15,28,Occupied
2,15,3,15,38,Occupied
2,17,5,11,53,Empty
2,22,3,17,3,Empty
3,6,1,12,27,Empty
1,13,5,4,32,Empty
1,13,5,6,11,Empty
1,19,4,13,34,Empty
1,19,4,13,40,Empty
1,19,4,13,53,Empty
1,19,4,14,35,Empty
1,19,4,15,30,Empty
1,27,5,8,2,Empty
1,27,5,10,40,Empty
1,27,5,11,10,Empty
2,14,2,12,49,Empty
2,9,4,17,26,Empty
2,9,4,18,31,Occupied
2,9,4,19,9,Empty
2,9,4,19,49,Empty
2,9,4,20,48,Occupied
2,9,4,20,59,Occupied
2,9,4,21,52,Occupied
1,15,0,23,14,Empty
1,16,1,0,42,Empty
1,16,1,1,18,Empty
1,16,1,1,39,Empty
1,14,6,20,39,Occupied
1,14,6,22,9,Empty
1,14,6,23,8,Empty
2,14,2,14,19,Empty
2,14,2,15,8,Empty
2,14,2,15,26,Empty
2,13,1,3,28,Occupied
2,13,1,4,59,Occupied
2,13,1,5,52,Occupied
2,23,4,18,32,Empty
2,23,4,19,3,Empty
2,23,4,19,10,Empty
2,23,4,20,19,Occupied
2,23,4,22,29,Empty
2,23,4,23,18,Empty
3,6,1,14,16,Empty
2,7,2,10,0,Empty
2,7,2,10,18,Empty
1,23,1,23,0,Occupied
1,23,1,23,17,Occupied
1,23,1,23,33,Occupied
1,24,2,1,40,Empty
2,14,2,7,31,Empty
1,12,4,15,12,Empty
2,13,1,20,57,Occupied
2,13,1,21,14,Empty
2,13,1,23,9,Occupied
2,14,2,0,33,Empty
2,14,2,0,56,Empty
2,17,5,8,21,Empty
2,17,5,8,39,Empty
2,17,5,9,40,Empty
1,23,1,19,24,Empty
1,23,1,20,0,Occupied
1,23,1,20,28,Occupied
1,23,1,20,50,Occupied
1,23,1,21,50,Occupied
3,15,3,16,9,Empty
2,28,2,19,52,Empty
2,28,2,20,3,Empty
3,15,3,23,45,Occupied
2,11,6,5,11,Empty
3,15,3,4,49,Empty
2,13,1,19,7,Occupied
2,13,1,19,53,Occupied
2,13,1,21,26,Empty
2,13,1,22,20,Occupied
1,27,5,6,15,Empty
1,27,5,6,59,Empty
1,27,5,7,32,Empty
1,27,5,8,14,Empty
1,27,5,8,45,Empty
1,29,0,9,21,Empty
3,2,4,15,28,Empty
3,2,4,15,34,Empty
3,2,4,15,46,Empty
3,2,4,16,19,Occupied
3,2,4,16,30,Occupied
3,2,4,16,46,Occupied
3,2,4,17,25,Empty
2,15,3,3,41,Empty
1,15,0,15,13,Empty
1,15,0,15,37,Empty
1,15,0,15,55,Empty
1,15,0,16,50,Empty
1,15,0,18,5,Empty
1,30,1,4,47,Empty
1,13,5,15,10,Empty
1,13,5,15,16,Empty
1,13,5,15,22,Empty
3,3,5,20,40,Occupied
3,3,5,21,10,Occupied
3,3,5,21,26,Occupied
3,3,5,22,12,Occupied
1,29,0,17,46,Occupied
1,29,0,17,51,Occupied
2,16,4,15,29,Empty
2,16,4,15,35,Empty
2,16,4,16,35,Empty
1,14,6,7,11,Empty
3,6,1,9,50,Empty
1,27,5,11,16,Empty
1,27,5,12,28,Empty
1,27,5,14,5,Empty
1,27,5,14,35,Empty
2,28,2,18,4,Empty
2,28,2,18,39,Empty
1,26,4,21,29,Empty
2,11,6,3,17,Empty
2,11,6,3,42,Occupied
2,11,6,3,48,Empty
2,11,6,4,5,Empty
2,11,6,6,12,Empty
2,11,6,6,36,Empty
2,11,6,6,50,Empty
1,22,0,9,4,Empty
1,22,0,10,22,Occupied
1,22,0,10,27,Occupied
1,15,0,11,38,Empty
2,24,5,21,53,Empty
2,24,5,22,27,Empty
3,2,4,8,10,Empty
2,8,3,2,11,Empty
2,8,3,3,10,Empty
2,8,3,6,8,Empty
2,8,3,6,22,Empty
2,8,3,6,44,Empty
1,21,6,13,45,Occupied
1,21,6,14,12,Occupied
1,21,6,15,50,Empty
1,21,6,16,33,Empty
1,21,6,16,57,Empty
2,15,3,20,38,Empty
2,15,3,22,45,Occupied
2,15,3,22,50,Occupied
2,15,3,22,55,Occupied
2,17,5,7,15,Empty
2,17,5,7,33,Empty
2,17,5,9,10,Empty
2,11,6,10,41,Empty
2,24,5,8,29,Empty
2,24,5,9,48,Empty
2,14,2,5,18,Empty
2,14,2,5,33,Empty
2,14,2,5,48,Empty
2,14,2,6,11,Empty
1,13,5,23,20,Empty
3,15,3,15,4,Empty
2,16,4,10,3,Occupied
2,16,4,11,26,Occupied
2,16,4,12,5,Occupied
2,14,2,20,59,Empty
2,14,2,21,5,Empty
2,14,2,22,33,Occupied
2,14,2,22,57,Occupied
2,16,4,13,39,Empty
2,9,4,10,1,Occupied
2,9,4,11,59,Occupied
2,9,4,11,23,Empty
2,9,4,11,29,Empty
3,16,4,1,37,Empty
3,16,4,2,19,Empty
3,16,4,3,20,Empty
3,16,4,3,44,Empty
2,23,4,0,12,Empty
2,23,4,1,26,Occupied
2,23,4,1,42,Occupied
2,23,4,2,44,Empty
2,23,4,3,2,Empty
2,23,4,3,8,Empty
1,20,5,21,31,Occupied
2,10,5,17,31,Occupied
2,10,5,18,20,Empty
2,10,5,22,47,Occupied
1,29,0,10,12,Occupied
1,29,0,10,24,Empty
1,29,0,10,59,Empty
3,15,3,15,16,Empty
1,19,4,14,47,Empty
1,19,4,17,5,Empty
1,19,4,17,29,Empty
2,22,3,18,4,Empty
2,22,3,18,9,Occupied
2,22,3,20,12,Empty
1,26,4,13,13,Occupied
1,26,4,13,35,Occupied
1,26,4,14,23,Empty
1,26,4,14,34,Occupied
2,16,4,11,31,Occupied
2,28,2,13,33,Empty
2,28,2,15,3,Empty
2,28,2,15,26,Empty
1,26,4,23,4,Occupied
1,27,5,0,29,Empty
1,27,5,0,35,Empty
1,27,5,0,41,Occupied
1,27,5,1,8,Occupied
1,27,5,1,13,Occupied
1,27,5,1,30,Occupied
1,23,1,18,43,Empty
1,12,4,14,2,Empty
3,3,5,18,8,Empty
3,3,5,19,32,Empty
3,3,5,20,3,Empty
3,3,5,20,29,Occupied
3,3,5,20,50,Occupied
1,14,6,8,32,Empty
3,14,2,23,52,Occupied
2,15,3,23,58,Empty
1,22,0,14,30,Occupied
1,22,0,14,46,Occupied
1,22,0,15,44,Empty
1,22,0,15,57,Empty
1,29,0,8,20,Empty
1,19,4,15,12,Empty
1,19,4,15,42,Empty
2,11,6,16,41,Occupied
2,11,6,16,58,Occupied
3,15,3,8,14,Empty
3,15,3,8,45,Empty
1,22,0,19,52,Occupied
1,19,4,21,39,Empty
1,15,0,23,57,Empty
1,22,0,13,17,Occupied
1,22,0,14,36,Occupied
1,22,0,15,20,Empty
1,22,0,15,38,Empty
2,13,1,22,30,Occupied
2,14,2,0,5,Empty
2,14,2,0,15,Occupied
2,8,3,23,26,Occupied
2,8,3,23,31,Occupied
2,9,4,1,25,Empty
2,16,4,2,12,Empty
2,16,4,2,19,Empty
2,16,4,2,49,Empty
2,16,4,3,2,Empty
2,16,4,3,14,Empty
2,16,4,4,17,Empty
2,16,4,4,32,Empty
2,16,4,5,12,Empty
2,23,4,16,2,Empty
3,3,5,11,9,Empty
3,2,4,0,14,Empty
3,2,4,1,2,Empty
3,2,4,1,46,Empty
3,2,4,2,1,Empty
3,3,5,12,39,Empty
1,30,1,15,2,Occupied
1,30,1,15,42,Occupied
1,30,1,17,19,Empty
1,30,1,17,45,Empty
1,13,5,19,9,Empty
1,13,5,19,17,Empty
1,13,5,20,38,Occupied
3,3,5,7,18,Empty
1,28,6,18,17,Occupied
1,28,6,19,28,Occupied
1,28,6,19,53,Empty
2,12,0,18,14,Empty
2,12,0,19,2,Empty
3,15,3,17,40,Empty
3,15,3,18,9,Occupied
1,13,5,11,49,Empty
1,13,5,12,1,Empty
1,13,5,12,31,Empty
1,13,5,13,42,Occupied
1,13,5,14,40,Occupied
3,5,0,10,33,Empty
3,5,0,5,8,Empty
2,8,3,22,42,Occupied
2,8,3,22,59,Occupied
2,8,3,23,37,Occupied
2,8,3,23,47,Occupied
1,13,5,12,37,Empty
1,13,5,13,31,Empty
3,1,3,17,42,Empty
3,1,3,17,55,Empty
3,6,1,12,52,Empty
3,6,1,12,58,Empty
1,29,0,11,29,Empty
3,3,5,15,24,Occupied
3,3,5,17,33,Occupied
1,6,5,19,37,Occupied
1,6,5,20,54,Empty
1,6,5,23,12,Empty
1,7,6,1,32,Empty
1,22,0,12,23,Occupied
2,7,2,10,54,Occupied
2,7,2,13,8,Empty
2,10,5,19,5,Occupied
2,10,5,19,10,Occupied
2,10,5,20,37,Empty
3,4,6,5,29,Empty
3,4,6,6,37,Empty
3,4,6,6,43,Empty
1,15,0,5,3,Empty
1,15,0,6,33,Empty
2,28,2,10,43,Empty
2,28,2,11,7,Empty
2,28,2,11,37,Empty
3,6,1,7,55,Empty
3,6,1,8,19,Empty
2,27,1,12,8,Empty
2,27,1,12,50,Empty
2,27,1,13,31,Empty
2,27,1,13,38,Empty
2,27,1,15,54,Empty
3,15,3,5,41,Empty
3,15,3,6,19,Empty
1,28,6,0,39,Empty
1,28,6,2,19,Empty
1,28,6,3,50,Empty
1,29,0,11,11,Empty
2,17,5,4,57,Empty
2,17,5,5,18,Empty
2,17,5,5,31,Empty
2,17,5,6,12,Empty
1,13,5,18,55,Empty
1,13,5,20,43,Occupied
1,12,4,19,14,Occupied
1,12,4,19,54,Occupied
1,12,4,20,6,Empty
3,6,1,0,35,Occupied
3,6,1,1,58,Occupied
3,6,1,2,36,Empty
1,29,0,19,15,Occupied
1,29,0,19,47,Occupied
2,10,5,4,54,Empty
2,11,6,0,17,Occupied
2,11,6,2,10,Empty
1,13,5,5,32,Empty
1,13,5,6,51,Empty
2,16,4,14,34,Empty
3,6,1,8,43,Empty
3,6,1,8,49,Empty
1,24,2,6,19,Empty
1,24,2,6,39,Empty
2,14,2,12,25,Empty
2,14,2,12,43,Empty
2,14,2,13,55,Empty
2,14,2,14,7,Empty
1,14,6,15,27,Empty
1,14,6,15,51,Occupied
1,14,6,16,8,Occupied
1,14,6,16,14,Empty
1,14,6,16,31,Occupied
3,6,1,4,40,Empty
3,6,1,5,54,Empty
3,6,1,6,11,Empty
3,4,6,18,17,Empty
2,12,0,21,58,Empty
2,12,0,22,26,Empty
1,24,2,5,51,Empty
2,27,1,17,25,Empty
2,27,1,18,1,Occupied
2,13,1,19,47,Empty
2,13,1,20,25,Occupied
2,13,1,20,30,Occupied
2,13,1,21,8,Empty
2,13,1,21,42,Occupied
2,13,1,21,53,Occupied
2,13,1,22,3,Occupied
2,13,1,22,8,Occupied
3,16,4,8,18,Empty
3,16,4,8,30,Empty
1,27,5,13,59,Empty
1,27,5,14,29,Empty
1,27,5,15,35,Empty
1,27,5,15,47,Empty
1,27,5,16,18,Empty
1,27,5,17,13,Empty
1,27,5,18,46,Occupied
2,28,2,1,41,Empty
2,28,2,1,58,Empty
2,28,2,2,37,Empty
2,28,2,2,46,Empty
2,28,2,3,27,Empty
2,28,2,3,43,Empty
2,28,2,3,59,Empty
2,28,2,16,15,Empty
2,17,5,8,51,Empty
2,17,5,10,34,Empty
2,17,5,11,59,Empty
2,23,4,15,32,Empty
2,23,4,15,44,Empty
2,13,1,3,23,Empty
2,13,1,3,44,Occupied
2,13,1,4,36,Occupied
3,15,3,23,1,Occupied
3,2,4,4,15,Empty
3,2,4,4,22,Empty
1,7,6,17,19,Empty
1,7,6,18,37,Empty
1,7,6,19,38,Empty
1,7,6,19,56,Empty
1,7,6,20,44,Occupied
1,7,6,22,52,Empty
3,15,3,21,57,Occupied
1,28,6,17,12,Empty
1,28,6,17,48,Empty
1,28,6,17,36,Occupied
1,28,6,18,28,Occupied
2,6,1,22,18,Occupied
2,28,2,5,2,Empty
2,28,2,5,51,Empty
1,20,5,14,38,Occupied
1,20,5,15,36,Occupied
1,20,5,16,11,Empty
1,20,5,17,42,Empty
1,20,5,18,15,Occupied
1,29,0,11,23,Empty
2,22,3,20,51,Empty
2,22,3,21,21,Empty
3,15,3,11,21,Empty
2,14,2,7,37,Empty
2,22,3,16,19,Occupied
2,22,3,18,31,Occupied
2,22,3,18,50,Empty
2,8,3,23,4,Occupied
2,8,3,23,53,Empty
2,9,4,0,5,Empty
2,9,4,0,17,Empty
2,9,4,1,56,Empty
2,9,4,2,20,Empty
3,15,3,21,7,Empty
2,28,2,14,20,Occupied
2,23,4,3,33,Empty
1,13,5,15,34,Empty
1,13,5,17,36,Empty
1,30,1,8,52,Empty
1,30,1,8,58,Empty
3,4,6,7,32,Empty
3,4,6,9,9,Empty
3,4,6,9,39,Empty
3,4,6,10,34,Empty
3,4,6,11,16,Empty
3,4,6,11,22,Empty
2,15,3,16,21,Occupied
2,15,3,16,43,Occupied
2,15,3,17,31,Empty
2,15,3,17,43,Empty
2,15,3,17,56,Empty
2,15,3,18,14,Empty
2,15,3,18,30,Occupied
2,15,3,20,4,Empty
2,15,3,7,6,Empty
1,26,4,13,30,Empty
1,26,4,14,17,Empty
3,6,1,8,31,Empty
1,15,0,2,49,Empty
1,15,0,4,7,Empty
1,15,0,4,21,Empty
2,16,4,7,2,Empty
1,20,5,19,47,Occupied
1,20,5,20,36,Occupied
2,7,2,21,24,Empty
2,7,2,21,50,Empty
2,7,2,23,27,Empty
2,7,2,23,57,Empty
2,8,3,0,27,Empty
2,16,4,7,9,Empty
2,16,4,8,21,Empty
2,16,4,9,10,Empty
2,16,4,10,9,Occupied
2,16,4,10,26,Occupied
2,16,4,11,8,Empty
3,16,4,3,50,Empty
1,14,6,7,50,Empty
1,21,6,20,43,Empty
1,21,6,22,5,Empty
1,22,0,0,19,Empty
1,22,0,1,2,Empty
1,22,0,1,24,Empty
3,4,6,11,28,Empty
2,8,3,13,12,Empty
2,16,4,13,33,Empty
2,16,4,13,51,Empty
1,12,4,10,36,Empty
1,14,6,3,11,Empty
1,14,6,4,49,Empty
1,26,4,22,21,Occupied
1,26,4,22,43,Occupied
3,5,0,17,33,Empty
3,5,0,19,18,Empty
3,5,0,19,30,Empty
3,5,0,19,42,Empty
3,5,0,20,12,Empty
3,5,0,20,23,Occupied
2,7,2,6,59,Empty
2,7,2,7,30,Empty
2,13,1,15,8,Occupied
2,13,1,15,47,Occupied
2,28,2,10,7,Empty
1,12,4,15,30,Empty
3,1,3,22,35,Occupied
3,1,3,23,51,Occupied
2,14,2,20,1,Occupied
2,14,2,20,30,Empty
2,14,2,21,21,Occupied
2,14,2,22,2,Empty
3,15,3,16,3,Occupied
3,15,3,16,15,Empty
1,26,4,22,9,Occupied
1,26,4,22,38,Occupied
1,26,4,22,59,Occupied
2,9,4,15,3,Occupied
3,4,6,18,11,Empty
3,4,6,18,28,Occupied
3,4,6,19,25,Occupied
1,12,4,20,55,Occupied
1,12,4,21,11,Occupied
1,12,4,21,16,Occupied
1,12,4,22,16,Occupied
1,12,4,22,53,Occupied
1,12,4,22,58,Occupied
3,6,1,13,46,Empty
3,3,5,4,52,Empty
3,3,5,7,24,Empty
2,17,5,6,59,Empty
2,17,5,9,58,Empty
1,28,6,8,55,Empty
1,28,6,10,44,Empty
1,28,6,11,27,Empty
1,28,6,12,51,Empty
3,2,4,5,7,Empty
1,22,0,6,46,Empty
1,22,0,6,53,Empty
1,22,0,7,8,Empty
1,22,0,7,16,Empty
1,22,0,8,16,Occupied
1,21,6,23,19,Empty
1,22,0,0,2,Empty
1,22,0,0,32,Empty
1,22,0,0,56,Empty
1,22,0,1,33,Empty
1,30,1,19,7,Occupied
1,28,6,16,49,Empty
1,28,6,17,24,Empty
1,28,6,18,0,Empty
1,28,6,18,40,Empty
1,28,6,18,58,Empty
2,17,5,1,46,Empty
2,17,5,2,2,Empty
2,17,5,3,58,Empty
2,17,5,4,50,Empty
3,15,3,22,25,Empty
3,6,1,15,4,Empty
3,6,1,15,28,Empty
3,6,1,16,14,Occupied
2,8,3,16,55,Empty
2,8,3,18,1,Empty
1,30,1,11,11,Empty
3,1,3,1,14,Empty
3,1,3,1,56,Empty
3,1,3,3,2,Empty
3,1,3,3,45,Empty
2,9,4,22,18,Occupied
2,9,4,23,31,Occupied
1,20,5,20,56,Occupied
1,20,5,21,25,Occupied
1,20,5,22,38,Empty
1,20,5,23,23,Empty
1,21,6,0,6,Empty
2,14,2,6,47,Empty
2,14,2,7,19,Empty
2,14,2,8,19,Empty
2,14,2,8,24,Occupied
2,14,2,8,36,Empty
3,3,5,12,58,Empty
3,3,5,13,4,Empty
3,3,5,13,9,Occupied
3,3,5,14,23,Occupied
3,3,5,15,12,Empty
3,2,4,23,5,Empty
3,2,4,23,35,Empty
3,2,4,4,52,Empty
3,2,4,5,14,Empty
3,5,0,21,37,Empty
1,15,0,17,16,Empty
1,15,0,19,22,Empty
1,15,0,19,39,Occupied
1,15,0,20,8,Empty
1,15,0,20,45,Empty
2,23,4,19,53,Occupied
2,23,4,20,55,Occupied
2,23,4,21,45,Empty
2,23,4,22,22,Empty
2,23,4,22,53,Empty
2,23,4,22,59,Empty
2,8,3,0,9,Empty
2,8,3,0,50,Occupied
2,8,3,2,3,Empty
2,8,3,4,9,Empty
1,30,1,12,12,Empty
3,4,6,14,23,Empty
3,15,3,19,37,Empty
1,27,5,19,48,Occupied
1,27,5,21,0,Empty
1,27,5,21,59,Empty
1,27,5,23,2,Empty
2,22,3,23,4,Empty
2,23,4,2,31,Empty
2,23,4,2,50,Empty
1,13,5,2,27,Empty
1,13,5,4,6,Empty
3,6,1,5,45,Empty
3,4,6,0,21,Empty
3,4,6,0,32,Occupied
3,4,6,0,37,Occupied
3,4,6,2,48,Empty
2,24,5,7,53,Empty
2,24,5,9,36,Empty
2,13,1,6,38,Occupied
2,13,1,7,25,Occupied
2,11,6,10,59,Empty
2,8,3,17,55,Empty
2,7,2,16,48,Empty
2,7,2,16,54,Empty
3,3,5,0,30,Empty
3,3,5,0,48,Empty
3,3,5,1,12,Empty
3,3,5,1,24,Empty
3,3,5,2,7,Empty
3,3,5,3,19,Empty
1,13,5,7,23,Empty
1,13,5,9,19,Empty
1,13,5,10,12,Empty
2,23,4,19,59,Occupied
2,23,4,20,14,Occupied
2,23,4,20,40,Occupied
1,28,6,3,0,Occupied
1,28,6,4,21,Empty
1,7,6,6,43,Empty
1,7,6,6,55,Empty
1,7,6,7,1,Empty
1,7,6,7,19,Empty
1,7,6,8,32,Empty
1,7,6,8,50,Empty
1,7,6,8,56,Empty
1,7,6,9,26,Empty
1,7,6,10,9,Empty
1,7,6,11,34,Empty
2,28,2,9,0,Empty
2,28,2,9,6,Empty
2,28,2,10,19,Empty
2,27,1,18,45,Empty
2,27,1,18,51,Empty
2,27,1,18,56,Occupied
2,27,1,19,53,Empty
2,27,1,20,10,Empty
2,28,2,12,32,Empty
1,12,4,19,49,Empty
3,15,3,0,5,Empty
2,22,3,16,14,Occupied
2,16,4,22,54,Empty
2,16,4,23,0,Empty
2,16,4,23,42,Occupied
2,17,5,3,5,Occupied
2,17,5,3,11,Occupied
2,17,5,3,21,Occupied
1,26,4,21,52,Empty
2,24,5,1,27,Empty
2,24,5,1,45,Empty
2,24,5,2,53,Empty
3,4,6,13,54,Empty
3,4,6,14,41,Occupied
3,4,6,15,5,Empty
3,4,6,14,53,Empty
3,4,6,15,43,Empty
3,2,4,10,15,Empty
2,8,3,4,17,Empty
2,8,3,5,31,Empty
1,14,6,17,59,Empty
1,15,0,21,31,Empty
1,15,0,22,50,Empty
1,15,0,23,32,Empty
1,15,0,23,44,Empty
1,16,1,0,12,Empty
1,16,1,2,1,Empty
3,15,3,15,40,Empty
3,4,6,8,32,Empty
2,27,1,12,19,Occupied
3,6,1,8,55,Empty
1,29,0,16,42,Empty
1,29,0,18,30,Empty
1,29,0,19,53,Occupied
1,29,0,20,22,Empty
3,6,1,13,16,Empty
3,15,3,13,45,Empty
3,15,3,13,57,Occupied
1,15,0,18,13,Empty
1,28,6,13,16,Empty
1,28,6,13,22,Empty
1,28,6,14,4,Empty
2,9,4,23,52,Occupied
2,10,5,1,40,Empty
2,10,5,2,2,Empty
2,10,5,2,40,Empty
2,10,5,2,59,Empty
2,15,3,17,49,Empty
2,15,3,18,3,Empty
2,15,3,19,0,Empty
2,15,3,19,35,Empty
2,15,3,20,54,Occupied
2,15,3,21,5,Occupied
2,15,3,21,16,Occupied
2,15,3,21,41,Empty
2,15,3,22,4,Occupied
1,19,4,11,42,Occupied
1,19,4,12,23,Empty
1,19,4,12,28,Occupied
1,23,1,16,31,Occupied
1,23,1,17,21,Occupied
1,23,1,17,26,Occupied
1,12,4,22,48,Occupied
1,13,5,0,33,Empty
1,5,4,11,18,Occupied
1,28,6,15,22,Empty
1,28,6,16,38,Occupied
1,28,6,17,1,Empty
3,2,4,4,29,Empty
1,19,4,20,44,Empty
1,19,4,21,21,Empty
1,19,4,23,59,Empty
3,15,3,22,2,Occupied
2,15,3,11,51,Empty
3,3,5,12,27,Empty
2,23,4,12,18,Occupied
3,1,3,5,40,Empty
3,1,3,6,28,Empty
3,1,3,7,5,Empty
3,1,3,7,29,Empty
1,5,4,18,10,Empty
2,8,3,9,0,Empty
2,8,3,9,18,Empty
2,8,3,10,23,Empty
2,8,3,10,52,Occupied
2,27,1,23,5,Empty
2,28,2,0,44,Empty
2,28,2,1,24,Occupied
2,28,2,2,15,Occupied
3,2,4,3,15,Empty
3,2,4,4,0,Empty
3,2,4,4,37,Empty
3,2,4,6,33,Empty
1,7,6,7,49,Empty
1,7,6,10,58,Empty
1,7,6,11,16,Empty
1,7,6,11,28,Empty
1,7,6,12,16,Empty
1,7,6,12,59,Empty
1,7,6,14,24,Empty
2,7,2,0,32,Empty
1,21,6,18,28,Occupied
1,21,6,18,44,Occupied
1,21,6,19,51,Empty
1,21,6,21,59,Occupied
1,16,1,0,20,Empty
1,16,1,0,27,Empty
2,24,5,2,22,Empty
2,24,5,2,59,Empty
2,24,5,3,30,Empty
2,24,5,3,42,Empty
2,24,5,4,13,Empty
2,24,5,4,32,Empty
2,15,3,21,0,Empty
2,15,3,21,28,Empty
2,15,3,22,27,Occupied
1,14,6,20,28,Occupied
1,14,6,21,7,Empty
1,14,6,21,13,Empty
1,14,6,21,25,Empty
1,14,6,21,55,Empty
1,14,6,22,23,Empty
1,14,6,22,44,Empty
3,15,3,23,6,Occupied
2,23,4,14,49,Empty
3,1,3,17,19,Empty
