Temperature,Humidity,Light,Outlook,Outside_UV,Outside_Temp,Outside_Humidity,Month,Day,WeekDay,Hour,Occupancy
8,52,2,4,2,-1.2,52,2,28,3,11,0
13,67,2,5,3,10.3,71,3,6,2,13,0
9,62,0,1,0,-0.9,90,3,2,5,15,0
11,70,2,1,1,6.3,74,1,14,7,12,1
12,68,0,5,0,4.6,97,3,6,2,4,0
12,68,0,4,0,4,98,3,6,2,5,0
12,68,0,5,0,2.8,99,3,6,2,6,0
10,57,2,0,0,1.3,69,2,24,6,22,1
12,75,0,1,0,9.2,99,2,14,3,21,1
6,165,0,4,0,9.7,99,2,14,3,23,1
12,76,2,1,0,7,98,1,30,2,18,1
9,58,2,0,1,4.7,60,2,7,3,12,0
9,58,1,0,1,5.2,56,2,7,3,12,1
9,59,2,0,1,5.6,55,2,7,3,12,0
9,63,1,0,1,6.2,52,2,7,3,13,0
10,60,2,0,1,8.5,54,2,12,1,14,0
10,60,2,5,1,8.6,56,2,12,1,14,0
13,73,0,4,1,9.7,87,3,15,4,17,0
14,76,0,1,1,10.9,99,1,23,2,9,0
10,64,0,5,1,6.9,65,2,12,1,16,1
10,65,0,5,0,5.4,75,2,12,1,17,1
10,64,0,5,0,5,78,2,12,1,17,0
10,60,0,0,0,-1.9,91,2,23,5,7,0
10,60,0,0,0,-1.9,91,2,23,5,7,0
10,63,2,0,1,6.8,58,2,9,5,15,0
10,63,0,0,0,4.8,70,2,9,5,17,1
10,63,0,0,0,4.1,71,2,9,5,17,1
10,65,2,0,0,1.7,73,2,23,5,19,1
10,66,2,0,0,1.3,74,2,23,5,20,1
11,67,2,5,0,0.8,76,2,23,5,21,1
11,66,2,5,0,0.8,76,2,23,5,21,1
10,59,0,5,0,0.7,78,2,23,5,23,0
13,68,0,1,0,5.5,85,2,13,2,5,1
13,68,0,1,0,5.5,86,2,13,2,5,1
13,67,0,6,0,5.6,86,2,13,2,6,1
13,67,0,6,0,5.4,90,2,13,2,6,1
11,71,0,4,0,5,87,1,14,7,4,0
11,70,0,4,0,4.8,85,1,14,7,6,0
10,69,0,6,1,4.7,92,2,14,3,11,0
10,69,0,6,1,4.9,93,2,14,3,11,0
10,69,0,6,1,5.2,95,2,14,3,13,0
13,71,0,1,0,6.2,85,1,26,5,20,1
13,69,2,5,0,5,96,3,6,2,0,0
12,69,0,5,0,4.7,96,3,6,2,3,0
12,68,0,5,0,4.8,96,3,6,2,3,0
12,69,0,5,0,4.8,96,3,6,2,4,0
12,68,0,5,0,4.8,96,3,6,2,4,0
10,76,0,4,0,7.9,93,1,12,5,15,0
11,67,0,0,0,4.9,63,2,22,4,17,1
16,83,2,5,1,8.4,74,1,5,5,11,1
10,62,0,0,1,-1.4,87,2,23,5,8,0
13,77,2,4,2,12.5,86,1,28,7,11,0
13,77,2,4,2,12.2,87,1,28,7,12,0
13,77,2,4,2,12.2,88,1,28,7,12,0
13,77,0,4,1,11.3,94,1,28,7,14,1
15,78,2,5,1,8.8,71,1,5,5,14,0
14,80,0,5,1,8,76,1,5,5,15,0
14,79,0,5,1,7.5,77,1,5,5,15,0
14,79,0,6,0,7.4,79,1,5,5,16,0
14,73,2,4,2,9.8,90,3,15,4,10,0
14,73,0,0,0,3.8,96,1,29,1,23,0
11,69,2,2,0,2.9,99,3,3,6,22,0
11,69,2,2,0,3,99,3,3,6,22,1
10,60,0,5,0,0.5,86,2,8,4,1,0
10,59,0,5,0,0,90,2,8,4,2,0
10,58,0,5,0,-0.5,91,2,8,4,3,0
10,58,0,5,0,-0.3,90,2,8,4,4,0
11,74,2,1,0,6.7,84,1,13,6,21,0
12,73,0,1,0,6.1,84,1,13,6,22,0
12,72,0,1,0,6,84,1,13,6,23,1
9,67,2,5,0,2,68,2,6,2,19,0
9,67,2,5,0,1.9,68,2,6,2,19,1
10,68,2,5,0,1.9,72,2,6,2,19,1
10,67,0,1,0,1.6,82,2,6,2,22,0
10,66,2,0,0,3.7,72,2,9,5,18,1
10,68,2,0,0,3.3,75,2,9,5,18,1
11,67,2,0,0,2.3,77,2,9,5,20,0
14,78,0,4,0,9.9,95,1,28,7,22,0
14,77,0,1,0,9.8,95,1,28,7,22,1
14,77,0,1,0,9.8,94,1,28,7,23,0
14,77,0,1,0,9.8,94,1,28,7,23,0
17,76,2,4,0,4.5,84,1,6,6,21,0
16,78,2,5,0,4.3,85,1,6,6,21,1
16,78,0,5,0,3.7,86,1,6,6,22,1
16,80,0,5,0,3.7,86,1,6,6,22,0
11,67,0,2,0,1.4,99,2,17,6,6,0
10,63,2,0,1,6.5,61,2,9,5,15,0
10,63,2,0,1,6.4,63,2,9,5,16,0
10,63,0,0,0,5.7,66,2,9,5,16,0
10,63,0,0,0,5.5,67,2,9,5,16,0
10,63,0,0,0,5.3,67,2,9,5,16,0
10,63,0,0,0,4.7,70,2,9,5,17,0
10,64,2,5,0,3.9,72,2,9,5,18,1
12,68,0,6,1,5.2,96,2,13,2,11,0
11,67,2,4,2,6.9,82,2,13,2,13,0
7,57,1,7,1,-3.6,93,3,1,4,15,0
7,57,0,7,0,-3.5,93,3,1,4,16,1
14,69,0,6,1,8.4,92,1,27,6,9,0
14,70,0,1,1,8.6,96,1,27,6,11,0
13,72,0,6,1,9.1,98,1,27,6,14,1
10,64,0,0,1,5.6,57,2,23,5,16,0
9,58,1,0,1,7.5,52,2,24,6,15,0
12,67,0,5,1,6.2,96,3,4,7,8,0
12,68,0,6,0,5.6,98,3,4,7,1,0
12,68,0,4,0,5.7,98,3,4,7,2,0
12,67,0,5,0,6,98,3,4,7,3,0
12,67,0,5,0,5.8,97,3,4,7,4,0
12,67,0,5,0,5.5,98,3,4,7,7,0
11,55,0,5,0,-0.2,83,2,23,5,1,0
11,55,2,5,0,-0.2,83,2,23,5,1,1
14,76,0,5,0,10.5,97,1,28,7,1,0
13,75,0,5,0,9.2,98,1,28,7,3,0
13,75,0,4,0,9.9,95,1,28,7,5,0
11,70,0,1,1,4.4,83,1,14,7,9,0
12,68,0,0,0,3.8,87,1,19,5,18,0
12,67,0,0,0,3.8,87,1,19,5,19,0
13,68,2,0,2,10.2,56,2,15,4,12,0
13,77,2,4,1,11.2,91,1,28,7,10,0
9,56,0,0,0,4,58,2,7,3,16,0
9,59,0,0,0,3.4,59,2,7,3,17,0
10,67,0,1,0,1.7,78,2,6,2,20,0
10,67,0,1,0,1.7,78,2,6,2,21,0
10,67,0,1,0,1.7,79,2,6,2,21,0
10,67,0,4,0,1.6,81,2,6,2,21,0
10,67,0,1,0,1.6,82,2,6,2,22,0
10,67,2,4,0,1.5,84,2,6,2,22,1
13,72,0,5,0,7.6,96,3,16,5,6,0
13,72,0,5,1,7.4,97,3,16,5,7,0
14,78,0,1,0,11.5,97,1,24,3,6,0
14,79,0,1,0,11.5,96,1,24,3,7,0
8,55,2,4,1,0.4,71,2,27,2,16,0
11,73,1,4,1,8,87,1,13,6,12,0
11,74,1,4,1,7.9,87,1,13,6,13,1
11,74,1,4,1,7.8,86,1,13,6,13,1
14,77,1,4,1,10.9,93,1,28,7,10,0
12,76,2,1,0,6.6,91,1,20,6,20,1
12,64,0,5,0,4.7,88,2,10,6,8,0
13,65,0,5,1,6.2,86,2,10,6,8,0
9,61,0,1,0,-0.5,84,3,2,5,5,0
9,60,0,7,0,-0.5,84,3,2,5,6,0
12,69,0,4,0,6.1,81,2,13,2,2,1
13,68,0,1,0,5.5,85,2,13,2,5,1
11,70,0,5,1,8.6,84,3,4,7,16,1
13,72,0,0,0,9.1,78,2,11,7,0,0
12,70,2,4,2,6.7,95,3,5,1,9,0
13,69,1,4,2,7.1,93,3,5,1,10,0
7,41,0,4,0,-3.6,65,2,28,3,23,0
7,41,0,1,0,-3.7,63,3,1,4,0,0
7,38,0,1,0,-3.9,63,3,1,4,2,0
11,69,0,4,0,3.4,94,1,21,7,6,0
11,68,0,4,0,3.6,94,1,21,7,6,0
14,75,1,1,1,10.3,90,1,29,1,10,1
12,69,0,1,0,5.1,88,1,20,6,1,0
12,69,0,1,0,6,83,2,13,2,3,1
13,68,0,1,0,5.8,85,2,13,2,4,1
13,74,0,5,1,9.7,79,3,14,3,16,0
13,73,0,5,0,9.6,79,3,14,3,16,0
12,67,0,0,0,3.6,88,2,16,5,0,0
12,67,0,0,0,3.2,91,2,16,5,1,0
9,63,0,5,0,2.5,61,2,6,2,16,0
9,65,0,5,0,2,68,2,6,2,18,0
14,71,0,0,0,2.8,96,1,30,2,0,0
13,69,0,0,0,1.8,98,1,30,2,2,0
13,69,0,0,0,1.6,98,1,30,2,2,0
13,69,0,0,0,1.5,99,1,30,2,2,0
10,68,2,6,0,3.8,88,2,12,1,19,1
10,68,2,5,0,3.5,90,2,12,1,19,0
11,68,2,6,0,4.6,86,2,12,1,21,1
10,69,2,1,2,7.4,88,2,8,4,12,0
10,69,1,1,2,7.1,84,2,8,4,12,0
12,69,0,5,0,5.3,98,3,5,1,6,0
12,69,0,4,0,6.5,90,2,17,6,0,0
12,69,0,4,0,6,91,2,17,6,1,0
12,68,0,4,0,4.1,95,2,17,6,2,1
6,31,0,1,0,-3.8,65,3,1,4,3,0
6,28,0,1,0,-3.7,68,3,1,4,4,0
6,35,0,7,0,-3.8,76,3,1,4,4,0
6,43,0,7,0,-4.7,88,3,1,4,5,0
6,46,0,7,0,-4.7,88,3,1,4,6,0
6,53,0,7,0,-4.4,85,3,1,4,7,0
11,74,0,4,1,7.2,88,1,13,6,14,0
12,69,0,6,0,5.6,91,1,20,6,2,0
9,66,2,6,0,0.1,96,3,2,5,21,0
9,64,2,6,0,2.3,97,3,2,5,22,1
11,67,0,0,0,2.9,70,2,22,4,19,0
12,72,1,5,1,8.4,79,1,26,5,13,1
12,72,1,5,1,9.1,73,1,26,5,14,1
12,72,1,5,1,9.1,72,1,26,5,14,1
11,75,0,4,0,8.1,93,1,12,5,15,0
13,67,0,0,0,0.3,99,1,30,2,5,0
13,67,0,0,0,0.1,99,1,30,2,5,0
12,68,0,5,0,0,99,1,30,2,6,0
13,70,2,5,0,5.2,97,3,6,2,0,0
13,69,2,5,0,4.9,96,3,6,2,1,0
14,81,2,4,1,4.7,88,1,6,6,13,0
15,76,2,4,1,4.8,87,1,6,6,14,0
14,82,2,4,1,4.9,87,1,6,6,14,0
9,66,2,4,0,-0.2,94,3,2,5,20,1
9,65,2,4,0,-0.1,94,3,2,5,20,0
9,65,2,6,0,0.3,97,3,2,5,21,0
9,65,2,6,0,1.4,98,3,2,5,22,0
10,62,0,5,0,0.8,78,2,23,5,22,0
12,68,0,6,1,6.3,88,1,19,5,14,0
12,69,0,5,1,6.2,76,1,19,5,15,0
12,68,0,5,1,7.1,73,1,19,5,15,0
12,68,0,5,1,6.2,77,1,19,5,15,1
12,68,0,5,0,6.1,76,1,19,5,15,0
12,68,0,5,0,5.7,80,1,19,5,16,1
11,67,2,6,0,5.4,79,2,12,1,22,0
13,86,0,5,0,2.3,97,1,6,6,8,0
16,76,2,4,1,3.3,93,1,6,6,11,0
10,62,0,0,0,-2,97,2,14,3,2,0
10,62,0,4,0,-1.4,99,2,14,3,4,0
10,63,0,1,0,3.3,79,2,14,3,5,0
10,63,1,0,1,1.9,70,2,23,5,9,0
10,65,2,5,2,2.7,66,2,23,5,10,0
11,71,0,1,0,5,87,1,14,7,4,0
11,70,0,4,0,4.8,85,1,14,7,6,0
11,70,0,1,0,4.7,86,1,14,7,6,0
8,54,0,4,0,-0.9,76,2,27,2,17,0
8,51,2,7,1,0.5,58,2,27,2,15,1
12,69,0,4,0,3.1,92,1,21,7,3,0
12,69,0,6,0,3,93,1,21,7,3,0
10,65,2,0,1,6.2,54,2,23,5,15,0
14,76,0,4,0,10.3,98,1,27,6,23,0
14,76,0,4,0,10.4,98,1,28,7,0,0
14,76,0,5,0,10.6,97,1,28,7,0,0
12,66,0,0,0,2.9,91,2,16,5,3,0
11,66,0,0,0,2.2,93,2,16,5,5,0
10,62,0,5,0,-0.5,97,2,8,4,7,0
13,71,0,0,0,8.5,79,2,11,7,1,1
13,70,0,0,0,7.8,81,2,11,7,1,1
8,51,2,0,0,-5.2,88,2,28,3,0,1
8,52,2,0,0,-5.6,88,2,28,3,1,1
8,53,2,0,0,-5.6,88,2,28,3,1,0
9,54,2,0,0,-5.6,88,2,28,3,2,0
9,51,0,0,0,-5.4,87,2,28,3,3,0
8,52,0,5,1,-2.7,73,2,28,3,9,0
14,68,0,4,0,5,92,1,27,6,4,0
13,73,0,5,1,9.6,80,3,14,3,15,1
10,62,0,5,0,-0.5,96,2,8,4,7,0
13,67,0,5,2,9.6,78,3,6,2,14,0
10,63,0,0,0,3.5,64,2,23,5,17,0
10,63,0,0,0,2.8,68,2,23,5,18,0
10,64,0,0,0,2.2,70,2,23,5,18,0
13,73,0,1,1,9.9,98,1,27,6,15,0
13,76,2,1,0,10.5,99,1,27,6,19,0
10,59,0,5,0,0.4,87,2,8,4,2,0
10,58,0,5,0,-0.3,91,2,8,4,3,0
10,58,0,5,0,-0.3,90,2,8,4,4,0
10,56,0,5,0,-0.5,95,2,8,4,5,0
10,60,0,5,0,-0.7,97,2,8,4,6,0
11,67,0,5,0,1.6,99,2,17,6,5,0
11,68,0,2,0,0.7,99,2,17,6,7,1
11,68,1,5,1,8.8,80,2,16,5,16,0
11,68,0,5,0,7.5,86,2,16,5,16,0
11,69,0,5,0,6.6,89,2,16,5,18,0
12,71,2,5,0,6.4,88,2,16,5,19,1
6,54,1,7,1,-3.3,81,3,1,4,12,1
6,54,1,7,1,-3.3,82,3,1,4,12,1
14,76,0,2,1,11.3,98,1,23,2,12,0
14,76,0,2,1,11.3,98,1,23,2,12,0
14,76,0,1,1,11.3,98,1,23,2,12,0
11,73,0,1,0,9.2,89,1,15,1,3,0
8,48,0,0,0,-5.5,89,2,28,3,7,0
12,69,0,4,0,5.9,83,2,13,2,3,1
12,69,0,4,0,5.9,83,2,13,2,3,1
13,68,0,1,0,5.7,86,2,13,2,4,1
12,69,1,0,1,2.8,97,1,30,2,10,0
10,62,0,0,1,5.5,57,2,23,5,16,0
10,63,0,0,0,4.2,62,2,23,5,17,0
10,64,0,0,0,0,92,2,14,3,0,1
10,63,0,0,0,-0.6,95,2,14,3,0,1
10,60,0,0,0,-2,97,2,14,3,2,0
13,68,0,5,1,10.1,67,2,15,4,15,0
13,68,1,6,1,9,74,2,15,4,15,1
13,68,2,6,1,7.9,72,2,15,4,15,1
12,69,2,5,2,9.8,76,2,17,6,11,0
11,67,0,0,0,5.9,61,2,22,4,17,0
13,67,2,5,2,8.6,79,3,6,2,12,0
11,72,0,1,0,5.8,85,1,13,6,4,0
11,72,0,1,0,5.9,84,1,13,6,6,0
12,69,0,5,1,8.3,67,1,19,5,13,0
12,69,0,5,1,8.2,67,1,19,5,13,0
12,69,2,5,1,8.2,70,1,19,5,13,0
12,67,0,4,1,7,86,1,19,5,14,0
12,68,0,5,1,7,74,1,19,5,15,0
13,69,0,6,0,7.9,90,1,27,6,8,0
14,69,0,6,1,8.6,94,1,27,6,10,0
14,70,0,6,1,8.6,95,1,27,6,11,0
10,69,0,6,1,5.1,94,2,14,3,12,0
10,63,0,0,0,4.5,70,2,9,5,17,0
10,67,2,0,0,3.6,73,2,9,5,18,1
10,68,2,0,0,3,75,2,9,5,19,0
10,68,2,0,0,2.4,77,2,9,5,19,0
11,66,2,0,0,2.5,78,2,9,5,20,1
11,67,2,0,0,2.4,78,2,9,5,20,1
11,67,2,0,0,2.2,79,2,9,5,21,1
13,74,2,5,0,7.4,85,1,15,1,23,0
13,73,0,5,0,7.7,84,1,16,2,0,0
13,73,0,6,0,7.5,90,1,16,2,1,0
13,73,0,6,0,7.1,89,1,16,2,1,0
11,74,2,1,0,6.4,81,1,14,7,20,1
11,73,0,1,0,7,82,1,14,7,22,0
11,73,2,1,0,7.1,83,1,14,7,23,0
10,70,0,6,1,5.7,96,2,14,3,14,0
10,70,0,6,0,5.9,97,2,14,3,15,0
10,71,0,6,0,6,97,2,14,3,15,0
12,69,0,4,0,6,83,2,13,2,3,1
13,68,0,1,0,5.5,87,2,13,2,4,1
13,68,0,1,0,5.6,85,2,13,2,5,1
10,64,0,0,0,2.5,70,2,23,5,18,0
10,64,0,0,0,2.1,71,2,23,5,19,0
10,64,0,0,0,1.9,71,2,23,5,19,0
10,67,2,0,0,1.1,75,2,23,5,20,1
10,63,0,5,0,0.8,78,2,23,5,22,0
10,60,0,5,0,0.7,78,2,23,5,23,0
13,68,0,5,1,9.1,79,3,6,2,14,0
9,61,1,0,1,2,65,2,7,3,10,0
9,60,1,0,1,2.6,64,2,7,3,10,0
15,78,0,1,0,11,94,1,23,2,23,1
15,78,0,1,0,10.9,92,1,23,2,23,1
15,77,0,1,0,11,93,1,23,2,23,1
15,76,0,1,0,11.2,90,1,24,3,1,0
9,68,0,5,0,5.9,78,2,14,3,7,0
11,75,0,4,0,7.9,93,1,12,5,15,0
11,64,2,0,0,2.8,78,2,13,2,20,1
11,66,2,0,0,2.7,79,2,13,2,21,0
11,66,0,0,0,1.5,84,2,13,2,23,1
10,65,0,0,0,-0.4,94,2,14,3,0,0
10,65,0,0,0,-0.9,95,2,14,3,0,0
11,67,0,2,1,0.7,99,2,17,6,8,0
11,68,0,2,1,1.3,99,2,17,6,8,0
12,68,1,5,1,4.1,99,2,17,6,9,0
14,79,0,4,0,11.1,96,1,23,2,19,0
14,79,0,4,0,10.8,96,1,23,2,20,1
14,79,0,4,0,10.6,96,1,23,2,20,1
14,80,0,4,0,10.5,96,1,23,2,20,1
15,80,0,1,0,10.8,94,1,23,2,21,1
13,73,2,5,1,11.6,81,3,15,4,16,0
8,52,0,5,0,-3.3,59,2,28,3,19,0
8,51,0,5,0,-3.4,61,2,28,3,20,0
14,73,2,1,0,8.2,97,3,15,4,23,1
12,67,0,0,0,4.9,72,2,11,7,5,0
13,72,0,1,0,7.5,98,3,15,4,4,0
11,65,0,0,0,4.1,75,2,13,2,19,1
11,64,2,0,0,3.6,75,2,13,2,19,1
11,66,2,0,0,2.5,80,2,13,2,21,0
11,66,2,0,0,2.1,80,2,13,2,22,1
13,68,0,5,0,6.1,88,1,27,6,6,0
13,68,0,5,0,6.9,90,1,27,6,6,0
13,68,0,5,0,7.3,89,1,27,6,7,0
14,69,0,6,0,8,91,1,27,6,8,0
14,69,0,6,0,8.2,91,1,27,6,8,0
14,75,0,1,1,10,91,1,29,1,9,0
9,61,0,1,1,-0.9,90,3,2,5,15,0
9,61,0,1,0,-0.9,90,3,2,5,15,0
9,62,0,1,0,-0.9,90,3,2,5,15,0
9,62,0,1,0,-0.8,91,3,2,5,16,1
9,62,0,1,0,-0.8,92,3,2,5,16,1
9,57,0,1,0,-0.8,92,3,2,5,16,1
9,60,0,1,0,-0.8,93,3,2,5,17,0
12,73,0,5,0,9.1,98,2,15,4,3,0
13,79,1,5,0,10.9,81,1,15,1,15,0
12,78,0,5,0,10.6,83,1,15,1,15,0
12,78,0,5,0,9.9,89,1,15,1,15,0
13,76,0,5,0,8.4,86,1,15,1,16,0
12,75,0,5,0,7.6,83,1,15,1,18,0
13,67,0,0,0,0.6,99,1,30,2,4,0
11,74,0,4,0,7.1,88,1,13,6,15,0
11,74,0,1,0,7,89,1,13,6,15,0
11,74,0,1,0,7,88,1,13,6,15,0
11,69,2,4,0,3,98,3,3,6,20,1
11,69,2,4,0,2.8,98,3,3,6,21,1
11,69,2,1,0,2.6,99,3,3,6,21,1
11,69,2,1,0,2.7,99,3,3,6,22,1
14,77,0,5,0,8.6,95,1,29,1,17,1
14,77,0,5,0,8.5,95,1,29,1,17,1
11,68,2,5,1,9.4,66,2,16,5,15,0
11,68,2,5,1,9.5,68,2,16,5,15,0
11,68,0,5,1,8.5,82,2,16,5,16,0
11,70,0,4,0,4.5,84,1,14,7,7,0
13,68,1,4,2,6.8,89,3,6,2,9,0
14,70,1,1,1,8.6,95,1,27,6,11,0
13,71,0,6,1,8.4,97,1,27,6,12,0
13,72,0,6,1,9,98,1,27,6,14,0
13,72,0,1,1,9.3,98,1,27,6,14,0
7,45,0,5,0,-2.5,48,2,28,3,18,0
7,47,0,5,0,-2.8,52,2,28,3,18,0
14,72,0,1,0,5.3,90,1,26,5,21,0
13,67,0,0,0,6.3,78,2,11,7,3,0
13,67,2,0,0,6,77,2,11,7,3,1
13,67,2,0,0,6,78,2,11,7,3,0
13,67,0,0,0,5.9,74,2,11,7,4,0
12,64,0,0,0,4.3,73,2,11,7,6,0
12,67,0,0,0,4,76,2,11,7,6,0
12,67,0,0,0,3.6,78,2,11,7,6,0
13,76,0,5,1,7.9,95,1,22,1,9,0
13,75,0,5,1,8.7,93,1,22,1,10,1
13,75,1,5,1,8.7,93,1,22,1,10,1
12,79,1,4,1,10.8,96,1,15,1,11,0
10,57,2,0,0,1.3,68,2,24,6,21,0
11,59,2,0,0,1.3,70,2,24,6,22,0
9,63,0,7,1,-0.5,86,3,2,5,8,0
10,59,0,0,0,0.4,86,2,8,4,2,0
10,58,0,5,0,-0.4,91,2,8,4,3,0
10,57,0,5,0,-0.6,95,2,8,4,6,0
9,58,0,5,0,-0.7,96,2,8,4,6,0
10,61,0,5,0,-0.6,96,2,8,4,6,0
12,74,0,1,1,9.3,99,1,21,7,13,1
12,74,0,6,1,9.4,99,1,21,7,14,1
12,76,0,1,0,10.1,99,1,21,7,15,0
12,76,0,6,0,10.3,99,1,21,7,16,0
12,76,0,6,0,10.4,99,1,21,7,16,0
13,67,2,0,0,4.7,78,2,15,4,20,0
13,66,2,0,0,3.7,87,2,15,4,22,1
13,66,2,0,0,3.6,87,2,15,4,22,1
13,66,2,0,0,3.6,87,2,15,4,22,1
11,67,0,5,0,0.8,99,2,17,6,7,0
11,68,0,2,0,0.6,99,2,17,6,7,0
11,68,1,2,1,2.5,99,2,17,6,9,0
12,66,2,0,1,6.3,71,2,11,7,10,0
9,56,0,0,1,-1,78,2,24,6,8,0
9,56,1,0,1,1.5,68,2,24,6,9,0
9,62,0,4,0,2.8,80,2,14,3,5,0
10,63,0,1,0,3.6,78,2,14,3,5,0
9,63,0,1,0,4.2,78,2,14,3,5,0
9,64,0,5,0,5,75,2,14,3,6,0
12,73,0,1,0,6.1,84,1,13,6,23,0
13,74,0,5,1,9.6,89,3,15,4,15,0
11,67,1,0,1,6.6,82,2,16,5,10,1
11,68,2,5,2,9.5,68,2,16,5,11,1
11,68,2,5,2,10.7,63,2,16,5,12,1
11,75,2,1,0,8.5,99,2,14,3,20,0
11,75,2,4,0,8.5,99,2,14,3,21,0
12,75,0,4,0,9.9,99,2,14,3,22,1
12,76,0,4,0,9.8,99,2,14,3,22,1
11,68,2,5,2,10.3,65,2,16,5,13,0
11,67,1,0,1,4.1,76,2,9,5,10,1
11,66,2,5,2,4.7,71,2,9,5,11,1
11,67,1,6,1,4.1,82,2,9,5,11,0
11,66,1,5,2,4,80,2,9,5,11,0
14,72,2,4,0,8,96,3,16,5,1,0
13,72,2,4,0,8,95,3,16,5,2,0
13,72,2,5,0,7.9,94,3,16,5,3,0
13,72,2,0,0,7.9,95,3,16,5,3,0
11,56,0,0,0,-0.1,80,2,23,5,0,0
11,55,2,5,0,-0.2,83,2,23,5,1,1
11,55,0,5,0,-0.2,83,2,23,5,1,1
10,57,0,5,0,0.3,84,2,23,5,2,0
10,57,0,5,0,0.1,85,2,23,5,3,0
10,57,0,5,0,0.1,85,2,23,5,3,0
12,75,2,1,0,5,91,1,20,6,21,1
12,72,2,1,0,9.1,98,2,10,6,17,1
12,73,2,1,0,9.3,98,2,10,6,18,0
14,75,0,4,0,9.8,98,2,10,6,22,1
14,75,1,1,1,10.4,89,1,29,1,10,1
14,75,1,1,1,10.5,89,1,29,1,10,0
14,75,2,1,1,10.7,89,1,29,1,10,0
14,73,1,5,1,9.4,89,3,15,4,15,0
12,68,1,6,1,5.9,85,1,19,5,14,0
12,68,0,5,0,4.8,82,1,19,5,17,0
12,68,2,5,0,4.6,84,1,19,5,17,0
11,66,2,0,0,4.2,66,2,22,4,18,0
11,67,2,0,0,4.1,66,2,22,4,18,1
11,66,0,0,0,1.9,73,2,22,4,20,0
12,72,2,5,1,8.5,79,1,26,5,13,1
12,72,2,5,1,8.1,79,1,26,5,13,1
12,72,2,5,1,9,74,1,26,5,14,0
12,72,2,5,1,9.2,72,1,26,5,14,1
11,68,2,5,2,9.7,66,2,16,5,11,1
8,52,1,4,2,-0.3,38,2,28,3,13,0
8,52,2,5,1,-0.1,36,2,28,3,15,0
8,52,2,5,1,-0.3,39,2,28,3,15,0
14,72,0,4,0,4.2,93,1,26,5,23,1
14,70,0,5,0,3.3,96,1,27,6,0,0
14,69,0,5,0,3.2,96,1,27,6,0,0
14,68,0,5,0,3.1,96,1,27,6,0,1
14,68,0,4,0,2.6,97,1,27,6,1,1
14,68,0,4,0,2.6,96,1,27,6,1,1
14,68,0,5,0,2.4,97,1,27,6,1,1
14,79,0,4,0,11.3,97,1,23,2,18,0
11,75,1,4,1,8.1,91,1,12,5,14,0
10,72,2,1,0,4.3,97,3,3,6,18,0
10,70,2,5,0,3.9,97,3,3,6,19,0
10,70,0,5,0,3.6,97,3,3,6,20,0
11,69,2,4,0,3.1,98,3,3,6,20,1
11,69,2,4,0,3,98,3,3,6,20,1
11,70,0,1,0,4.3,84,1,14,7,8,0
14,72,2,6,0,7.3,94,3,14,3,23,1
12,67,2,0,0,3.9,86,2,15,4,23,0
13,71,1,4,1,9.9,72,1,22,1,14,1
14,75,2,5,1,9.7,73,1,22,1,14,1
14,70,0,5,1,9.6,74,1,22,1,15,0
14,68,0,5,0,9.6,74,1,22,1,15,0
14,75,0,1,0,10,90,1,29,1,8,0
12,69,0,5,1,6.7,73,1,19,5,15,0
12,68,0,5,1,6.6,75,1,19,5,15,0
11,57,0,0,0,4.9,63,2,11,7,16,1
11,57,0,5,0,4.5,65,2,11,7,16,1
13,73,0,4,1,7.9,98,3,15,4,8,0
14,73,1,4,2,8.1,98,3,15,4,8,0
13,72,0,4,0,8.7,83,1,22,1,19,1
12,70,0,0,0,4.1,88,1,19,5,21,0
13,74,0,5,0,7.4,84,1,15,1,23,0
13,74,2,5,1,10.9,74,1,22,1,13,1
13,72,0,4,1,9.8,73,1,22,1,14,1
13,72,1,5,1,9.6,73,1,22,1,15,0
13,71,0,5,1,9.7,74,1,22,1,15,0
11,65,2,0,0,2,81,2,13,2,22,1
10,64,0,0,0,0.2,90,2,14,3,0,0
10,65,0,0,0,0,92,2,14,3,0,1
11,70,2,6,0,6.9,93,2,8,4,23,1
11,70,2,6,0,6.9,94,2,8,4,23,1
11,70,0,6,0,6.8,96,2,9,5,1,0
12,67,0,0,0,3,91,2,16,5,2,0
12,67,0,0,0,3,91,2,16,5,2,0
12,67,0,0,0,3.2,91,2,16,5,2,0
12,67,0,0,0,3.2,91,2,16,5,3,0
12,67,0,0,0,3.1,91,2,16,5,3,0
11,67,0,0,0,3,91,2,16,5,4,0
11,67,0,0,0,2.9,92,2,16,5,4,0
11,66,0,0,0,2.6,93,2,16,5,5,0
10,65,2,0,1,6.1,55,2,23,5,16,0
9,68,2,1,2,4.7,89,3,3,6,11,0
9,69,1,6,2,4.8,90,3,3,6,12,0
12,72,2,1,1,8.1,86,1,30,2,15,1
12,73,1,1,1,8.6,85,1,30,2,15,1
12,75,2,1,0,6.9,97,1,30,2,17,0
12,76,2,1,0,6.8,97,1,30,2,17,0
11,74,0,4,0,7,87,1,13,6,19,0
11,74,0,4,0,7,86,1,13,6,19,0
11,73,2,1,0,6.7,84,1,13,6,20,1
9,68,0,4,0,2.7,96,3,3,6,7,0
13,77,0,4,0,10.7,94,1,28,7,18,1
13,78,0,4,0,10.5,94,1,28,7,19,1
13,78,0,1,0,10.5,94,1,28,7,19,0
